metro_area,iso_3166_2_code,census_fips_code,date,RS_first2,areatype,perc_change
NA,DE-SH,NA,2020-09-26,01,retail_and_recreation_percent_change_from_baseline,-3
NA,DE-SH,NA,2020-09-26,01,grocery_and_pharmacy_percent_change_from_baseline,4
NA,DE-SH,NA,2020-09-26,01,parks_percent_change_from_baseline,160
NA,DE-SH,NA,2020-09-26,01,transit_stations_percent_change_from_baseline,17
NA,DE-SH,NA,2020-09-26,01,workplaces_percent_change_from_baseline,1
NA,DE-SH,NA,2020-09-26,01,residential_percent_change_from_baseline,1
NA,DE-SH,NA,2020-09-27,01,retail_and_recreation_percent_change_from_baseline,4
NA,DE-SH,NA,2020-09-27,01,grocery_and_pharmacy_percent_change_from_baseline,96
NA,DE-SH,NA,2020-09-27,01,parks_percent_change_from_baseline,63
NA,DE-SH,NA,2020-09-27,01,transit_stations_percent_change_from_baseline,3
NA,DE-SH,NA,2020-09-27,01,workplaces_percent_change_from_baseline,6
NA,DE-SH,NA,2020-09-27,01,residential_percent_change_from_baseline,2
NA,DE-SH,NA,2020-09-28,01,retail_and_recreation_percent_change_from_baseline,6
NA,DE-SH,NA,2020-09-28,01,grocery_and_pharmacy_percent_change_from_baseline,10
NA,DE-SH,NA,2020-09-28,01,parks_percent_change_from_baseline,163
NA,DE-SH,NA,2020-09-28,01,transit_stations_percent_change_from_baseline,3
NA,DE-SH,NA,2020-09-28,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-09-28,01,residential_percent_change_from_baseline,3
NA,DE-SH,NA,2020-09-29,01,retail_and_recreation_percent_change_from_baseline,12
NA,DE-SH,NA,2020-09-29,01,grocery_and_pharmacy_percent_change_from_baseline,12
NA,DE-SH,NA,2020-09-29,01,parks_percent_change_from_baseline,233
NA,DE-SH,NA,2020-09-29,01,transit_stations_percent_change_from_baseline,3
NA,DE-SH,NA,2020-09-29,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-09-29,01,residential_percent_change_from_baseline,3
NA,DE-SH,NA,2020-09-30,01,retail_and_recreation_percent_change_from_baseline,13
NA,DE-SH,NA,2020-09-30,01,grocery_and_pharmacy_percent_change_from_baseline,15
NA,DE-SH,NA,2020-09-30,01,parks_percent_change_from_baseline,181
NA,DE-SH,NA,2020-09-30,01,transit_stations_percent_change_from_baseline,9
NA,DE-SH,NA,2020-09-30,01,workplaces_percent_change_from_baseline,-10
NA,DE-SH,NA,2020-09-30,01,residential_percent_change_from_baseline,2
NA,DE-SH,NA,2020-10-01,01,retail_and_recreation_percent_change_from_baseline,11
NA,DE-SH,NA,2020-10-01,01,grocery_and_pharmacy_percent_change_from_baseline,16
NA,DE-SH,NA,2020-10-01,01,parks_percent_change_from_baseline,206
NA,DE-SH,NA,2020-10-01,01,transit_stations_percent_change_from_baseline,8
NA,DE-SH,NA,2020-10-01,01,workplaces_percent_change_from_baseline,-9
NA,DE-SH,NA,2020-10-01,01,residential_percent_change_from_baseline,2
NA,DE-SH,NA,2020-10-02,01,retail_and_recreation_percent_change_from_baseline,6
NA,DE-SH,NA,2020-10-02,01,grocery_and_pharmacy_percent_change_from_baseline,37
NA,DE-SH,NA,2020-10-02,01,parks_percent_change_from_baseline,186
NA,DE-SH,NA,2020-10-02,01,transit_stations_percent_change_from_baseline,8
NA,DE-SH,NA,2020-10-02,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-02,01,residential_percent_change_from_baseline,1
NA,DE-SH,NA,2020-10-03,01,retail_and_recreation_percent_change_from_baseline,-42
NA,DE-SH,NA,2020-10-03,01,grocery_and_pharmacy_percent_change_from_baseline,-77
NA,DE-SH,NA,2020-10-03,01,parks_percent_change_from_baseline,190
NA,DE-SH,NA,2020-10-03,01,transit_stations_percent_change_from_baseline,11
NA,DE-SH,NA,2020-10-03,01,workplaces_percent_change_from_baseline,-32
NA,DE-SH,NA,2020-10-03,01,residential_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-04,01,retail_and_recreation_percent_change_from_baseline,27
NA,DE-SH,NA,2020-10-04,01,grocery_and_pharmacy_percent_change_from_baseline,168
NA,DE-SH,NA,2020-10-04,01,parks_percent_change_from_baseline,148
NA,DE-SH,NA,2020-10-04,01,transit_stations_percent_change_from_baseline,28
NA,DE-SH,NA,2020-10-04,01,workplaces_percent_change_from_baseline,7
NA,DE-SH,NA,2020-10-04,01,residential_percent_change_from_baseline,-1
NA,DE-SH,NA,2020-10-05,01,retail_and_recreation_percent_change_from_baseline,13
NA,DE-SH,NA,2020-10-05,01,grocery_and_pharmacy_percent_change_from_baseline,16
NA,DE-SH,NA,2020-10-05,01,parks_percent_change_from_baseline,171
NA,DE-SH,NA,2020-10-05,01,transit_stations_percent_change_from_baseline,-5
NA,DE-SH,NA,2020-10-05,01,workplaces_percent_change_from_baseline,-30
NA,DE-SH,NA,2020-10-05,01,residential_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-06,01,retail_and_recreation_percent_change_from_baseline,11
NA,DE-SH,NA,2020-10-06,01,grocery_and_pharmacy_percent_change_from_baseline,10
NA,DE-SH,NA,2020-10-06,01,parks_percent_change_from_baseline,178
NA,DE-SH,NA,2020-10-06,01,transit_stations_percent_change_from_baseline,-7
NA,DE-SH,NA,2020-10-06,01,workplaces_percent_change_from_baseline,-30
NA,DE-SH,NA,2020-10-06,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-07,01,retail_and_recreation_percent_change_from_baseline,8
NA,DE-SH,NA,2020-10-07,01,grocery_and_pharmacy_percent_change_from_baseline,6
NA,DE-SH,NA,2020-10-07,01,parks_percent_change_from_baseline,160
NA,DE-SH,NA,2020-10-07,01,transit_stations_percent_change_from_baseline,-7
NA,DE-SH,NA,2020-10-07,01,workplaces_percent_change_from_baseline,-29
NA,DE-SH,NA,2020-10-07,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-08,01,retail_and_recreation_percent_change_from_baseline,-3
NA,DE-SH,NA,2020-10-08,01,grocery_and_pharmacy_percent_change_from_baseline,1
NA,DE-SH,NA,2020-10-08,01,parks_percent_change_from_baseline,89
NA,DE-SH,NA,2020-10-08,01,transit_stations_percent_change_from_baseline,-16
NA,DE-SH,NA,2020-10-08,01,workplaces_percent_change_from_baseline,-31
NA,DE-SH,NA,2020-10-08,01,residential_percent_change_from_baseline,7
NA,DE-SH,NA,2020-10-09,01,retail_and_recreation_percent_change_from_baseline,-3
NA,DE-SH,NA,2020-10-09,01,grocery_and_pharmacy_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-09,01,parks_percent_change_from_baseline,208
NA,DE-SH,NA,2020-10-09,01,transit_stations_percent_change_from_baseline,-7
NA,DE-SH,NA,2020-10-09,01,workplaces_percent_change_from_baseline,-29
NA,DE-SH,NA,2020-10-09,01,residential_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-10,01,retail_and_recreation_percent_change_from_baseline,-6
NA,DE-SH,NA,2020-10-10,01,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-SH,NA,2020-10-10,01,parks_percent_change_from_baseline,124
NA,DE-SH,NA,2020-10-10,01,transit_stations_percent_change_from_baseline,19
NA,DE-SH,NA,2020-10-10,01,workplaces_percent_change_from_baseline,-3
NA,DE-SH,NA,2020-10-10,01,residential_percent_change_from_baseline,1
NA,DE-SH,NA,2020-10-11,01,retail_and_recreation_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-11,01,grocery_and_pharmacy_percent_change_from_baseline,111
NA,DE-SH,NA,2020-10-11,01,parks_percent_change_from_baseline,113
NA,DE-SH,NA,2020-10-11,01,transit_stations_percent_change_from_baseline,10
NA,DE-SH,NA,2020-10-11,01,workplaces_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-11,01,residential_percent_change_from_baseline,1
NA,DE-SH,NA,2020-10-12,01,retail_and_recreation_percent_change_from_baseline,15
NA,DE-SH,NA,2020-10-12,01,grocery_and_pharmacy_percent_change_from_baseline,10
NA,DE-SH,NA,2020-10-12,01,parks_percent_change_from_baseline,240
NA,DE-SH,NA,2020-10-12,01,transit_stations_percent_change_from_baseline,-4
NA,DE-SH,NA,2020-10-12,01,workplaces_percent_change_from_baseline,-30
NA,DE-SH,NA,2020-10-12,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-13,01,retail_and_recreation_percent_change_from_baseline,19
NA,DE-SH,NA,2020-10-13,01,grocery_and_pharmacy_percent_change_from_baseline,11
NA,DE-SH,NA,2020-10-13,01,parks_percent_change_from_baseline,295
NA,DE-SH,NA,2020-10-13,01,transit_stations_percent_change_from_baseline,-1
NA,DE-SH,NA,2020-10-13,01,workplaces_percent_change_from_baseline,-29
NA,DE-SH,NA,2020-10-13,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-14,01,retail_and_recreation_percent_change_from_baseline,13
NA,DE-SH,NA,2020-10-14,01,grocery_and_pharmacy_percent_change_from_baseline,10
NA,DE-SH,NA,2020-10-14,01,parks_percent_change_from_baseline,202
NA,DE-SH,NA,2020-10-14,01,transit_stations_percent_change_from_baseline,-4
NA,DE-SH,NA,2020-10-14,01,workplaces_percent_change_from_baseline,-28
NA,DE-SH,NA,2020-10-14,01,residential_percent_change_from_baseline,6
NA,DE-SH,NA,2020-10-15,01,retail_and_recreation_percent_change_from_baseline,12
NA,DE-SH,NA,2020-10-15,01,grocery_and_pharmacy_percent_change_from_baseline,13
NA,DE-SH,NA,2020-10-15,01,parks_percent_change_from_baseline,218
NA,DE-SH,NA,2020-10-15,01,transit_stations_percent_change_from_baseline,-9
NA,DE-SH,NA,2020-10-15,01,workplaces_percent_change_from_baseline,-29
NA,DE-SH,NA,2020-10-15,01,residential_percent_change_from_baseline,6
NA,DE-SH,NA,2020-10-16,01,retail_and_recreation_percent_change_from_baseline,3
NA,DE-SH,NA,2020-10-16,01,grocery_and_pharmacy_percent_change_from_baseline,12
NA,DE-SH,NA,2020-10-16,01,parks_percent_change_from_baseline,250
NA,DE-SH,NA,2020-10-16,01,transit_stations_percent_change_from_baseline,-4
NA,DE-SH,NA,2020-10-16,01,workplaces_percent_change_from_baseline,-29
NA,DE-SH,NA,2020-10-16,01,residential_percent_change_from_baseline,6
NA,DE-SH,NA,2020-10-17,01,retail_and_recreation_percent_change_from_baseline,-1
NA,DE-SH,NA,2020-10-17,01,grocery_and_pharmacy_percent_change_from_baseline,7
NA,DE-SH,NA,2020-10-17,01,parks_percent_change_from_baseline,213
NA,DE-SH,NA,2020-10-17,01,transit_stations_percent_change_from_baseline,28
NA,DE-SH,NA,2020-10-17,01,workplaces_percent_change_from_baseline,-1
NA,DE-SH,NA,2020-10-17,01,residential_percent_change_from_baseline,2
NA,DE-SH,NA,2020-10-18,01,retail_and_recreation_percent_change_from_baseline,9
NA,DE-SH,NA,2020-10-18,01,grocery_and_pharmacy_percent_change_from_baseline,115
NA,DE-SH,NA,2020-10-18,01,parks_percent_change_from_baseline,129
NA,DE-SH,NA,2020-10-18,01,transit_stations_percent_change_from_baseline,13
NA,DE-SH,NA,2020-10-18,01,workplaces_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-18,01,residential_percent_change_from_baseline,2
NA,DE-SH,NA,2020-10-19,01,retail_and_recreation_percent_change_from_baseline,6
NA,DE-SH,NA,2020-10-19,01,grocery_and_pharmacy_percent_change_from_baseline,13
NA,DE-SH,NA,2020-10-19,01,parks_percent_change_from_baseline,165
NA,DE-SH,NA,2020-10-19,01,transit_stations_percent_change_from_baseline,7
NA,DE-SH,NA,2020-10-19,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-19,01,residential_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-20,01,retail_and_recreation_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-20,01,grocery_and_pharmacy_percent_change_from_baseline,13
NA,DE-SH,NA,2020-10-20,01,parks_percent_change_from_baseline,149
NA,DE-SH,NA,2020-10-20,01,transit_stations_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-20,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-20,01,residential_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-21,01,retail_and_recreation_percent_change_from_baseline,0
NA,DE-SH,NA,2020-10-21,01,grocery_and_pharmacy_percent_change_from_baseline,10
NA,DE-SH,NA,2020-10-21,01,parks_percent_change_from_baseline,82
NA,DE-SH,NA,2020-10-21,01,transit_stations_percent_change_from_baseline,1
NA,DE-SH,NA,2020-10-21,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-21,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-22,01,retail_and_recreation_percent_change_from_baseline,3
NA,DE-SH,NA,2020-10-22,01,grocery_and_pharmacy_percent_change_from_baseline,11
NA,DE-SH,NA,2020-10-22,01,parks_percent_change_from_baseline,178
NA,DE-SH,NA,2020-10-22,01,transit_stations_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-22,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-22,01,residential_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-23,01,retail_and_recreation_percent_change_from_baseline,-4
NA,DE-SH,NA,2020-10-23,01,grocery_and_pharmacy_percent_change_from_baseline,12
NA,DE-SH,NA,2020-10-23,01,parks_percent_change_from_baseline,171
NA,DE-SH,NA,2020-10-23,01,transit_stations_percent_change_from_baseline,1
NA,DE-SH,NA,2020-10-23,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-23,01,residential_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-24,01,retail_and_recreation_percent_change_from_baseline,-10
NA,DE-SH,NA,2020-10-24,01,grocery_and_pharmacy_percent_change_from_baseline,4
NA,DE-SH,NA,2020-10-24,01,parks_percent_change_from_baseline,114
NA,DE-SH,NA,2020-10-24,01,transit_stations_percent_change_from_baseline,9
NA,DE-SH,NA,2020-10-24,01,workplaces_percent_change_from_baseline,1
NA,DE-SH,NA,2020-10-24,01,residential_percent_change_from_baseline,3
NA,DE-SH,NA,2020-10-25,01,retail_and_recreation_percent_change_from_baseline,-16
NA,DE-SH,NA,2020-10-25,01,grocery_and_pharmacy_percent_change_from_baseline,71
NA,DE-SH,NA,2020-10-25,01,parks_percent_change_from_baseline,24
NA,DE-SH,NA,2020-10-25,01,transit_stations_percent_change_from_baseline,-7
NA,DE-SH,NA,2020-10-25,01,workplaces_percent_change_from_baseline,2
NA,DE-SH,NA,2020-10-25,01,residential_percent_change_from_baseline,3
NA,DE-SH,NA,2020-10-26,01,retail_and_recreation_percent_change_from_baseline,-5
NA,DE-SH,NA,2020-10-26,01,grocery_and_pharmacy_percent_change_from_baseline,8
NA,DE-SH,NA,2020-10-26,01,parks_percent_change_from_baseline,77
NA,DE-SH,NA,2020-10-26,01,transit_stations_percent_change_from_baseline,-1
NA,DE-SH,NA,2020-10-26,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-26,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-27,01,retail_and_recreation_percent_change_from_baseline,-4
NA,DE-SH,NA,2020-10-27,01,grocery_and_pharmacy_percent_change_from_baseline,10
NA,DE-SH,NA,2020-10-27,01,parks_percent_change_from_baseline,103
NA,DE-SH,NA,2020-10-27,01,transit_stations_percent_change_from_baseline,1
NA,DE-SH,NA,2020-10-27,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-27,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-28,01,retail_and_recreation_percent_change_from_baseline,-3
NA,DE-SH,NA,2020-10-28,01,grocery_and_pharmacy_percent_change_from_baseline,11
NA,DE-SH,NA,2020-10-28,01,parks_percent_change_from_baseline,80
NA,DE-SH,NA,2020-10-28,01,transit_stations_percent_change_from_baseline,-1
NA,DE-SH,NA,2020-10-28,01,workplaces_percent_change_from_baseline,-10
NA,DE-SH,NA,2020-10-28,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-29,01,retail_and_recreation_percent_change_from_baseline,-3
NA,DE-SH,NA,2020-10-29,01,grocery_and_pharmacy_percent_change_from_baseline,16
NA,DE-SH,NA,2020-10-29,01,parks_percent_change_from_baseline,59
NA,DE-SH,NA,2020-10-29,01,transit_stations_percent_change_from_baseline,-5
NA,DE-SH,NA,2020-10-29,01,workplaces_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-10-29,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-30,01,retail_and_recreation_percent_change_from_baseline,-5
NA,DE-SH,NA,2020-10-30,01,grocery_and_pharmacy_percent_change_from_baseline,36
NA,DE-SH,NA,2020-10-30,01,parks_percent_change_from_baseline,38
NA,DE-SH,NA,2020-10-30,01,transit_stations_percent_change_from_baseline,-7
NA,DE-SH,NA,2020-10-30,01,workplaces_percent_change_from_baseline,-12
NA,DE-SH,NA,2020-10-30,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-10-31,01,retail_and_recreation_percent_change_from_baseline,-56
NA,DE-SH,NA,2020-10-31,01,grocery_and_pharmacy_percent_change_from_baseline,-82
NA,DE-SH,NA,2020-10-31,01,parks_percent_change_from_baseline,71
NA,DE-SH,NA,2020-10-31,01,transit_stations_percent_change_from_baseline,-16
NA,DE-SH,NA,2020-10-31,01,workplaces_percent_change_from_baseline,-32
NA,DE-SH,NA,2020-10-31,01,residential_percent_change_from_baseline,9
NA,DE-SH,NA,2020-11-01,01,retail_and_recreation_percent_change_from_baseline,-6
NA,DE-SH,NA,2020-11-01,01,grocery_and_pharmacy_percent_change_from_baseline,17
NA,DE-SH,NA,2020-11-01,01,parks_percent_change_from_baseline,60
NA,DE-SH,NA,2020-11-01,01,transit_stations_percent_change_from_baseline,-3
NA,DE-SH,NA,2020-11-01,01,workplaces_percent_change_from_baseline,2
NA,DE-SH,NA,2020-11-01,01,residential_percent_change_from_baseline,3
NA,DE-SH,NA,2020-11-02,01,retail_and_recreation_percent_change_from_baseline,-19
NA,DE-SH,NA,2020-11-02,01,grocery_and_pharmacy_percent_change_from_baseline,11
NA,DE-SH,NA,2020-11-02,01,parks_percent_change_from_baseline,25
NA,DE-SH,NA,2020-11-02,01,transit_stations_percent_change_from_baseline,-8
NA,DE-SH,NA,2020-11-02,01,workplaces_percent_change_from_baseline,-14
NA,DE-SH,NA,2020-11-02,01,residential_percent_change_from_baseline,7
NA,DE-SH,NA,2020-11-03,01,retail_and_recreation_percent_change_from_baseline,-20
NA,DE-SH,NA,2020-11-03,01,grocery_and_pharmacy_percent_change_from_baseline,9
NA,DE-SH,NA,2020-11-03,01,parks_percent_change_from_baseline,55
NA,DE-SH,NA,2020-11-03,01,transit_stations_percent_change_from_baseline,-8
NA,DE-SH,NA,2020-11-03,01,workplaces_percent_change_from_baseline,-15
NA,DE-SH,NA,2020-11-03,01,residential_percent_change_from_baseline,7
NA,DE-SH,NA,2020-11-04,01,retail_and_recreation_percent_change_from_baseline,-23
NA,DE-SH,NA,2020-11-04,01,grocery_and_pharmacy_percent_change_from_baseline,5
NA,DE-SH,NA,2020-11-04,01,parks_percent_change_from_baseline,32
NA,DE-SH,NA,2020-11-04,01,transit_stations_percent_change_from_baseline,-10
NA,DE-SH,NA,2020-11-04,01,workplaces_percent_change_from_baseline,-14
NA,DE-SH,NA,2020-11-04,01,residential_percent_change_from_baseline,8
NA,DE-SH,NA,2020-11-05,01,retail_and_recreation_percent_change_from_baseline,-25
NA,DE-SH,NA,2020-11-05,01,grocery_and_pharmacy_percent_change_from_baseline,5
NA,DE-SH,NA,2020-11-05,01,parks_percent_change_from_baseline,20
NA,DE-SH,NA,2020-11-05,01,transit_stations_percent_change_from_baseline,-14
NA,DE-SH,NA,2020-11-05,01,workplaces_percent_change_from_baseline,-15
NA,DE-SH,NA,2020-11-05,01,residential_percent_change_from_baseline,8
NA,DE-SH,NA,2020-11-06,01,retail_and_recreation_percent_change_from_baseline,-28
NA,DE-SH,NA,2020-11-06,01,grocery_and_pharmacy_percent_change_from_baseline,7
NA,DE-SH,NA,2020-11-06,01,parks_percent_change_from_baseline,41
NA,DE-SH,NA,2020-11-06,01,transit_stations_percent_change_from_baseline,-17
NA,DE-SH,NA,2020-11-06,01,workplaces_percent_change_from_baseline,-15
NA,DE-SH,NA,2020-11-06,01,residential_percent_change_from_baseline,9
NA,DE-SH,NA,2020-11-07,01,retail_and_recreation_percent_change_from_baseline,-28
NA,DE-SH,NA,2020-11-07,01,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-SH,NA,2020-11-07,01,parks_percent_change_from_baseline,84
NA,DE-SH,NA,2020-11-07,01,transit_stations_percent_change_from_baseline,-11
NA,DE-SH,NA,2020-11-07,01,workplaces_percent_change_from_baseline,-12
NA,DE-SH,NA,2020-11-07,01,residential_percent_change_from_baseline,6
NA,DE-SH,NA,2020-11-08,01,retail_and_recreation_percent_change_from_baseline,-42
NA,DE-SH,NA,2020-11-08,01,grocery_and_pharmacy_percent_change_from_baseline,-18
NA,DE-SH,NA,2020-11-08,01,parks_percent_change_from_baseline,64
NA,DE-SH,NA,2020-11-08,01,transit_stations_percent_change_from_baseline,-17
NA,DE-SH,NA,2020-11-08,01,workplaces_percent_change_from_baseline,-15
NA,DE-SH,NA,2020-11-08,01,residential_percent_change_from_baseline,5
NA,DE-SH,NA,2020-11-09,01,retail_and_recreation_percent_change_from_baseline,-22
NA,DE-SH,NA,2020-11-09,01,grocery_and_pharmacy_percent_change_from_baseline,3
NA,DE-SH,NA,2020-11-09,01,parks_percent_change_from_baseline,14
NA,DE-SH,NA,2020-11-09,01,transit_stations_percent_change_from_baseline,-14
NA,DE-SH,NA,2020-11-09,01,workplaces_percent_change_from_baseline,-15
NA,DE-SH,NA,2020-11-09,01,residential_percent_change_from_baseline,8
NA,DE-SH,NA,2020-11-10,01,retail_and_recreation_percent_change_from_baseline,-22
NA,DE-SH,NA,2020-11-10,01,grocery_and_pharmacy_percent_change_from_baseline,5
NA,DE-SH,NA,2020-11-10,01,parks_percent_change_from_baseline,20
NA,DE-SH,NA,2020-11-10,01,transit_stations_percent_change_from_baseline,-12
NA,DE-SH,NA,2020-11-10,01,workplaces_percent_change_from_baseline,-15
